"","geneID","Dauer-SRS004859","Dauer-SRS269390","Dauer-SRS269389","Dauer-SRS269391","L1-SRS003005","L1-SRS151153","L2-SRS001788","L2-SRS174229","L3-SRS001790","L3-SRS150938","L4-SRS001791","L4-SRS004864","L4_male-SRS003000","L4_male-SRS174140","YA-SRS001789","YA-SRS178501","EE_028-SRS311761","EE_028-SRS931097","EE_118-SRS931098","EE_118-SRS931099","EE_199-SRS931095","EE_378-SRS932422","EE_467-SRS932420","EE_574-SRS932425","EE_674-SRS932432","EE_674-SRS932431","EE_285-SRS932437","EE_199-SRS932475","EE_285-SRS932477","EE_378-SRS932479","EE_467-SRS932481","EE_574-SRS932483","DauerEntry-SRS004860","DauerEntry-SRS269109","DauerEntry-SRS174141","DauerEntry-SRS269110","DauerExit-SRS151144","DauerExit-SRS269108","DauerExit-SRS269111","geneName","WormBaseID","Description","InterPro","GS1_homologID","GS1_percent_homology","GS2_homologID","GS2_percent_homology","GS3_homologID","GS3_percent_homology","GS4_homologID","GS4_percent_homology"
"115","WBGene00013840",0,0,0.0404187144387309,0,0.208183404106769,0.028224960727084,0.276759133328159,0.050046510724742,0.0822869484958995,0.126820512993323,0.074974675429007,0,0.105086292134217,0.0828176108171063,0.0437896548166606,0.0922528118195779,0,0,0,0,0,0,0.0732767309667538,0,0,0,0,0,0,0,0,0,0.0718090491106754,0.128579980058531,0,0.139584699227776,0,0.0489835904971834,0,"fbxa-151","ZC47.7","F-box domain-containing protein","F-box domain, Domain of unknown function DUF38/FTH, Caenorhabditis species, F-box-like domain superfamily, F-box A protein FB224",NA,NA,NA,NA,"CRE25939 | WBGene00083110",12.9964,NA,NA
"116","WBGene00013888",0,0,0.0202093572193654,0,0,0,0,0,0,0,0.074974675429007,0,0,0.0414088054085531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128579980058531,0,0,0,0,0,"nspa-3","ZC412.7","Nematode Specific Peptide family, group A","","CBG30040 | WBGene00270986",73.5294,NA,NA,"CRE01691 | WBGene00078007",82.3529,NA,NA
"117","WBGene00013889",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052290069749724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ZC412.8","ZC412.8","","",NA,NA,NA,NA,NA,NA,NA,NA
"118","WBGene00013890",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ZC412.9","ZC412.9","","","CBG25408 | WBGene00086822",46.4286,"CBN24647 | WBGene00163372",38.7755,"CRE23154 | WBGene00069998",42.3469,NA,NA
"119","WBGene00014182",0,0,0,0,0,0,0.0922530444427196,0,0.0822869484958995,0.0181172161419033,0.074974675429007,0,0,0.0828176108171063,0,0.0461264059097889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ZK1025.2","ZK1025.2","","Sulfotransferase, Carbohydrate sulfotransferase Chst-1",NA,NA,NA,NA,NA,NA,NA,NA
"120","WBGene00014186",0,0,0,0,0,0,0.0307510148142399,0.050046510724742,0.0411434742479498,0.0181172161419033,0.074974675429007,0,0.105086292134217,0.0414088054085531,0.0437896548166606,0.0461264059097889,0,0,0,0,0,0,0.0732767309667538,0,0.143834953418331,0,0,0,0,0,0,0,0,0,0,0,0.126211838746202,0,0.0306226097139205,"nhr-244","ZK1025.6","NR LBD domain-containing protein","Nuclear hormone receptor, ligand-binding domain, Nuclear hormone receptor-like domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"121","WBGene00014188",0,0,0,0,0.0446107294514504,0.014112480363542,0,0.050046510724742,0.0411434742479498,0,0,0,0,0,0,0.0461264059097889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ZK1025.8","ZK1025.8","","Sulfotransferase, Carbohydrate sulfotransferase Chst-1",NA,NA,NA,NA,NA,NA,NA,NA
"122","WBGene00014953",0,0,0.0404187144387309,0,0,0,0.12300405925696,0,0,0,0.074974675429007,0,0.0350287640447392,0,0,0,0,0,0.127615992249115,0,0,0,0,0.25625005084962,0,0,0,0,0,0,0,0.175190609573098,0,0,0.041814010528517,0,0,0,0,"Y81G3A.2","Y81G3A.2","Conserved domain protein","","CBG30037 | WBGene00270983",45.3488,NA,NA,NA,NA,"CJA37986 | WBGene00213833",40.6977
"123","WBGene00015003",0,0,0.0202093572193654,0,0,0.014112480363542,0,0,0,0.0543516484257099,0.074974675429007,0.128639131346256,0.140115056178957,0.124226416225659,0.0437896548166606,0.0461264059097889,0,0,0,0,0,0,0.0732767309667538,0,0.0719174767091656,0.143278237597442,0,0,0,0,0,0.175190609573098,0,0,0.041814010528517,0,0,0,0.0918678291417616,"B0034.2","B0034.2","Transposase","",NA,NA,NA,NA,NA,NA,NA,NA
"124","WBGene00015151",0.0359418153765268,0.222607481570327,0.0202093572193654,0.0163484009024187,0.0446107294514504,0.028224960727084,0.0307510148142399,0,0.0411434742479498,0.0181172161419033,0,0,0.315258876402652,0.207044027042766,0,0,0,0,0,0.112329486647506,0,0,0,0.25625005084962,0,0.0716391187987209,0,0,0,0,0,0.262785914359647,0,0.0642899900292654,0,0,0,0,0,"B0348.1","B0348.1","LITAF domain-containing protein","LPS-induced tumour necrosis factor alpha factor, LITAF domain containing protein","CBG06368 | WBGene00028660",56.3218,NA,NA,"CRE18482 | WBGene00062165",60.9195,NA,NA
"125","WBGene00015253",0.143767261506107,0,0.0808374288774618,0.130787207219349,0,0,0,0,0,0,0,0,0,0,0.0437896548166606,0,0,0,0,0,0,0.147022738095606,0.0732767309667538,0,0,0.0716391187987209,0,0,0,0,0.222254350323308,0.350381219146196,0,0,0,0.0348961748069439,0,0.0489835904971834,0.0918678291417616,"B0547.2","B0547.2","SPK domain-containing protein","SPK domain",NA,NA,NA,NA,NA,NA,NA,NA
"126","WBGene00015270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C01B4.6","C01B4.6","Aldose 1-epimerase","Aldose 1-/Glucose-6-phosphate 1-epimerase, Galactose mutarotase-like domain superfamily, Glycoside hydrolase-type carbohydrate-binding, Aldose 1-epimerase, Galactose mutarotase-like","CBG01119 | WBGene00024397",83.9394,"CBN05985 | WBGene00144710",84.2424,"CRE15893 | WBGene00081998",85.7576,"CJA14582 | WBGene00133786",70
"127","WBGene00015271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C01B4.7","C01B4.7","MFS domain-containing protein","Major facilitator superfamily, Major facilitator superfamily domain, MFS transporter superfamily, ","CBG01182 | WBGene00024452",82.5263,"CBN05714 | WBGene00144439",85.2632,"CRE15892 | WBGene00061136",86.1053,"CJA05250 | WBGene00124454",49.2632
"128","WBGene00015272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C01B4.8","C01B4.8","MFS domain-containing protein","Major facilitator superfamily, Major facilitator superfamily domain, MFS transporter superfamily, ","CBG01117 | WBGene00024395",85.3557,"CBN22679 | WBGene00161404",85.7741,"CRE15890 | WBGene00082007",33.682,"CJA00541 | WBGene00119745",78.2427
"129","WBGene00015273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716391187987209,0,0,0,0,0,0,0,0,0,0,0,0,0,"mct-2","C01B4.9","MFS domain-containing protein","Major facilitator superfamily, Major facilitator superfamily domain, MFS transporter superfamily","Cbr-mct-1 | WBGene00024394",69.4853,"Cbn-mct-1.2 | WBGene00161657",72.0588,"Cre-mct-1 | WBGene00061138",62.3162,"Cjp-mct-1 | WBGene00130614",72.6103
"130","WBGene00015277",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C01B7.7","C01B7.7","DUF19 domain-containing protein","Domain of unknown function DUF19, Uncharacterised protein family UPF0376","CBG00758 | WBGene00024099",70.7921,"CBN16049 | WBGene00154774",71.7822,"CRE05597 | WBGene00053183",72.2772,NA,NA
"131","WBGene00015325",0.0359418153765268,0,0.0202093572193654,0.0163484009024187,0,0.0846748821812521,0.0615020296284798,0.100093021449484,0,0,0,0,0,0.165635221634213,0,0,0.237049567301572,0,0,0,0,0.147022738095606,0,0,0,0,0,0,0,0,0,0,0,0,0.041814010528517,0,0,0,0,"C02B8.7","C02B8.7","","Protein of unknown function DUF5354",NA,NA,NA,NA,NA,NA,NA,NA
"132","WBGene00015730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"srt-1","C13B7.1","Serpentine Receptor, class T","7TM GPCR, serpentine receptor class t (Srt)","CBG12125 | WBGene00033124",57.2254,"Cbn-srt-2 | WBGene00149649",66.185,"CRE08842 | WBGene00075245",19.6532,"CJA31500 | WBGene00207347",20.2312
"133","WBGene00015888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561647433237531,0,0.0735113690478028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C17C3.2","C17C3.2","NR LBD domain-containing protein","Papain-like cysteine peptidase superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"134","WBGene00015895",0,0,0,0,0,0,0.0307510148142399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875953047865491,0,0,0,0,0,0,0,"C17C3.13","C17C3.13","NR LBD domain-containing protein","Papain-like cysteine peptidase superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"135","WBGene00015924",0.0359418153765268,0,0,0,0,0,0.0615020296284798,0,0.0411434742479498,0.0362344322838066,0,0,0,0,0,0,0.355574350952359,0,0,0,0,0,0.0732767309667538,0.12812502542481,0,0.0716391187987209,0,0,0,0.128436330065442,0,0.350381219146196,0,0.128579980058531,0,0,0,0,0,"C17H11.4","C17H11.4","FERM domain-containing protein","","CBG19675 | WBGene00038850",58.5106,"CBN30176 | WBGene00192141",57.4468,"CRE09505 | WBGene00059672",51.0638,NA,NA
"136","WBGene00016082",0,0.222607481570327,0,0,0,0.014112480363542,0,0,0,0,0.074974675429007,0.0857594208975041,0.42034516853687,0,0.218948274083303,0.138379217729367,0,0.052290069749724,0.0638079961245576,0,0,0,0.146553461933508,0.12812502542481,0.0719174767091656,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306226097139205,"C25A8.1","C25A8.1","Peroxiredoxin","",NA,NA,NA,NA,NA,NA,NA,NA
"137","WBGene00016222",0,0,0.0202093572193654,0,0,0.028224960727084,0.153755074071199,0,0.0411434742479498,0,0,0,0,0,0,0,0,0.104580139499448,0,0,0,0,0.366383654833769,0.192187538137215,0.0719174767091656,0.143278237597442,0,0,0,0.128436330065442,0.222254350323308,0.350381219146196,0,0,0,0,0,0,0,"C29F9.8","C29F9.8","Secreted protein","7TM GPCR, serpentine receptor class w (Srw)",NA,NA,NA,NA,NA,NA,NA,NA
"138","WBGene00016223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143834953418331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C29F9.9","C29F9.9","DUF4708 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"139","WBGene00016529",0.0359418153765268,0,0,0,0.0148702431504835,0,0.0922530444427196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732767309667538,0,0,0,0,0,0,0,0.111127175161654,0.0875953047865491,0,0,0,0,0,0,0,"C39D10.1","C39D10.1","","",NA,NA,NA,NA,NA,NA,NA,NA
"140","WBGene00016646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fbxc-5","C44C8.1","F-box C protein","Protein of unknown function DUF3557",NA,NA,NA,NA,NA,NA,NA,NA
"141","WBGene00016647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fbxc-4","C44C8.2","F-box C protein","Protein of unknown function DUF3557",NA,NA,NA,NA,NA,NA,NA,NA
"142","WBGene00016648",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fbxc-2","C44C8.3","F-box C protein","Protein of unknown function DUF3557",NA,NA,NA,NA,NA,NA,NA,NA
"143","WBGene00016649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fbxc-1","C44C8.4","F-box C protein","Protein of unknown function DUF3557",NA,NA,NA,NA,NA,NA,NA,NA
"144","WBGene00016895",0,0.222607481570327,0.0202093572193654,0,0,0,0.0615020296284798,0,0,0,0,0.042879710448752,0,0,0.0437896548166606,0.0922528118195779,0.237049567301572,0,0,0,0.0538747327341852,0,0,0.0640625127124049,0,0,0.212605372537764,0,0,0,0,0,0,0,0,0,0,0.0489835904971834,0,"C53B7.6","C53B7.6","","",NA,NA,NA,NA,NA,NA,NA,NA
"145","WBGene00016901",0,0,0,0,0,0,0.0307510148142399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735113690478028,0,0.0640625127124049,0,0.0716391187987209,0,0,0,0,0,0.0875953047865491,0,0,0,0,0,0.0489835904971834,0.0306226097139205,"C53C11.4","C53C11.4","","GETHR pentapeptide repeat",NA,NA,NA,NA,NA,NA,NA,NA
"146","WBGene00017104",0,0,0,0,0,0,0,0,0,0,0,0.042879710448752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"E02H9.6","E02H9.6","XK-related protein","",NA,NA,NA,NA,NA,NA,NA,NA
"147","WBGene00017185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F07B7.1","F07B7.1","CCHC-type domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"148","WBGene00017186",0,0,0,0,0,0,0,0,0.0411434742479498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F07B7.2","F07B7.2","Retrotransposon protein","",NA,NA,NA,NA,NA,NA,NA,NA
"149","WBGene00017188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F07B7.7","F07B7.7","Core protein VP7","",NA,NA,NA,NA,"CRE20908 | WBGene00068561",7.47126,NA,NA
"150","WBGene00017191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F07B7.13","F07B7.13","DUF19 domain-containing protein","Domain of unknown function DUF19, Uncharacterised protein family UPF0376","CBG00758 | WBGene00024099",70.7921,"CBN16049 | WBGene00154774",71.7822,"CRE05597 | WBGene00053183",72.2772,NA,NA
"151","WBGene00017267",0,0,0,0,0,0,0.0307510148142399,0,0,0,0.074974675429007,0,0,0,0,0,0,0,0,0,0,0,0.0732767309667538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"numr-2","F08F8.1","NUclear localized Metal Responsive","Uncharacterized strongylid L4 protein","Cbr-numr-1 | WBGene00042194",34.1637,"CBN11843 | WBGene00150568",38.0783,NA,NA,"CJA37166 | WBGene00213013",44.484
"152","WBGene00017270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875953047865491,0,0,0,0,0,0,0,"numr-1","F08F8.5","NUclear localized Metal Responsive","Uncharacterized strongylid L4 protein","Cbr-numr-1 | WBGene00042194",34.1637,"CBN11843 | WBGene00150568",38.0783,NA,NA,"CJA37166 | WBGene00213013",44.484
"153","WBGene00017324",0,0,0,0.0326968018048373,0.0297404863009669,0,0.0615020296284798,0,0,0,0,0,0,0,0,0,0,0.052290069749724,0,0,0,0,0.0732767309667538,0.12812502542481,0.0719174767091656,0.143278237597442,0,0.0940553271056166,0,0,0.222254350323308,0.0875953047865491,0,0,0,0,0,0,0.0306226097139205,"F10C1.1","F10C1.1","","",NA,NA,NA,NA,NA,NA,NA,NA
"154","WBGene00017395",0.0359418153765268,0,0,0,0.0148702431504835,0,0,0,0.0411434742479498,0.0181172161419033,0.149949350858014,0.0857594208975041,0.175143820223696,0.165635221634213,0.262737928899964,0.0461264059097889,0.118524783650786,0,0.127615992249115,0.112329486647506,0,0,0,0.0640625127124049,0.0719174767091656,0,0,0,0,0,0,0.0875953047865491,0,0,0,0,0,0,0.0306226097139205,"F12A10.6","F12A10.6","","",NA,NA,NA,NA,NA,NA,NA,NA
"155","WBGene00017585",0,0,0.101046786096827,0.0163484009024187,0,0,0.0922530444427196,0,0.123430422743849,0,0,0,0,0,0,0,0,0,0,0,0,0.0735113690478028,0,0.192187538137215,0,0.0716391187987209,0,0,0,0.256872660130884,0,0.525571828719294,0,0,0,0.139584699227776,0,0.0489835904971834,0.061245219427841,"F19B10.3","F19B10.3","ATPase","",NA,NA,NA,NA,NA,NA,NA,NA
"156","WBGene00017630",0,0.222607481570327,0,0,0,0.014112480363542,0.0307510148142399,0,0,0,0,0,0,0.0828176108171063,0,0,0.118524783650786,0,0,0,0,0.147022738095606,0,0.0640625127124049,0,0.214917356396163,0,0,0,0,0,0.613167133505844,0,0.0642899900292654,0,0,0,0,0,"F20B6.6","F20B6.6","Tyrosine-protein phosphatase domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"157","WBGene00017685",0.0359418153765268,0,0.202093572193654,0.0653936036096746,0,0,0.184506088885439,0,0.0822869484958995,0,0,0,0.0350287640447392,0,0.175158619266642,0,0.355574350952359,0,0,0.112329486647506,0,0,0.146553461933508,0.12812502542481,0.0719174767091656,0,0,0,0,0,0,0.350381219146196,0,0,0.041814010528517,0,0,0,0,"F21H12.3","F21H12.3","","",NA,NA,NA,NA,NA,NA,NA,NA
"158","WBGene00018229",0,0,0,0,0,0,0.0307510148142399,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10774946546837,0,0,0,0,0.0716391187987209,0,0,0,0,0,0,0,0,0,0,0,0,0,"F40C5.2","F40C5.2","UBC core domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"159","WBGene00018459",0,0,0,0,0,0,0.0307510148142399,0,0,0,0,0,0,0.0414088054085531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192869970087796,0,0.0348961748069439,0,0,0.0306226097139205,"F45D11.14","F45D11.14","AAA domain-containing protein","Protein of unknown function DUF684",NA,NA,NA,NA,"CRE10645 | WBGene00070726",25.3937,NA,NA
"160","WBGene00018460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F45D11.15","F45D11.15","B30.2/SPRY domain-containing protein","Protein of unknown function DUF684",NA,NA,NA,NA,"CRE10645 | WBGene00070726",25.7485,NA,NA
"161","WBGene00018461",0,0,0,0,0,0,0.0307510148142399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F45D11.16","F45D11.16","B30.2/SPRY domain-containing protein","Protein of unknown function DUF684",NA,NA,NA,NA,"CRE10645 | WBGene00070726",25.7485,NA,NA
"162","WBGene00018499",0,0,0,0,0,0.028224960727084,0,0,0,0,0,0,0,0,0,0,0.474099134603145,0,0,0.112329486647506,0,0,0.293106923867015,0.320312563562024,0.0719174767091656,0.214917356396163,0,0,0,0,0,0.175190609573098,0,0,0,0,0,0,0,"F46F5.8","F46F5.8","Transposase","",NA,NA,NA,NA,NA,NA,NA,NA
"163","WBGene00018504",0,0,0,0,0,0,0.0922530444427196,0,0,0,0,0.042879710448752,0.210172584268435,0,0,0,0.237049567301572,0,0,0,0,0,0,0.25625005084962,0.215752430127497,0,0.106302686268882,0.188110654211233,0,0,0,0.613167133505844,0,0,0,0,0,0,0,"F46F5.13","F46F5.13","Vitelline membrane outer layer protein 1","Vitelline membrane outer layer protein I (VOMI), Vitelline membrane outer layer protein I (VOMI) superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"164","WBGene00018526",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262785914359647,0,0,0,0,0,0,0,"F47B3.2","F47B3.2","Protein-tyrosine phosphatase","Tyrosine-specific protein phosphatase, PTPase domain, Tyrosine-specific protein phosphatases domain, Protein-tyrosine phosphatase, catalytic, Protein-tyrosine phosphatase, active site, Protein-tyrosine phosphatase-like",NA,NA,NA,NA,NA,NA,NA,NA
"165","WBGene00018527",0,0,0,0,0.0446107294514504,0,0,0,0,0.0181172161419033,0,0,0,0,0,0.0461264059097889,0.118524783650786,0,0,0,0,0,0,0.0640625127124049,0.64725729038249,0.214917356396163,0,0,0,0,0,0,0,0,0,0,0,0,0,"F47B3.3","F47B3.3","MARVEL domain-containing protein","Marvel domain","CBG12087 | WBGene00033091",97.2414,"CBN15167 | WBGene00153892",97.2414,"CRE23922 | WBGene00062369",93.1034,NA,NA
"166","WBGene00018529",0,0,0,0,0,0,0.12300405925696,0,0.0411434742479498,0,0,0,0,0,0.0437896548166606,0,0,0.104580139499448,0,0.0561647433237531,0,0.147022738095606,0.0732767309667538,0,0,0,0,0.0940553271056166,0,0,0,0.175190609573098,0,0,0,0,0,0,0,"F47B3.5","F47B3.5","","DUF236 repeat","CBG17952 | WBGene00037454",59.5238,"CBN30772 | WBGene00192737",59.9206,"CRE08066 | WBGene00080014",56.746,NA,NA
"167","WBGene00018530",0,0,0,0,0,0,0.0307510148142399,0,0,0,0.074974675429007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F47B3.6","F47B3.6","Tyrosine-protein phosphatase","Tyrosine-specific protein phosphatase, PTPase domain, Tyrosine-specific protein phosphatases domain, Protein-tyrosine phosphatase, catalytic, Protein-tyrosine phosphatase, active site, Protein-tyrosine phosphatase-like","CBG20357 | WBGene00039360",79.8898,"CBN18535 | WBGene00157260",74.6556,"CRE14124 | WBGene00063903",68.3196,"CJA14018 | WBGene00133222",69.9725
"168","WBGene00018684",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118524783650786,0,0,0.0561647433237531,0,0,0,0,0,0,0,0,0,0.128436330065442,0,0.175190609573098,0,0,0,0,0,0,0,"fbxa-41","F52D2.1","F-box domain-containing protein","F-box domain, Domain of unknown function DUF38/FTH, Caenorhabditis species, F-box-like domain superfamily, F-box A protein FB224",NA,NA,NA,NA,NA,NA,NA,NA
"169","WBGene00018875",0,0,0,0,0,0,0.0307510148142399,0,0,0,0,0,0,0,0,0,0.118524783650786,0,0,0,0.0538747327341852,0.0735113690478028,0,0.0640625127124049,0.287669906836662,0.644752069188488,0,0,0,0,0.111127175161654,0.175190609573098,0,0,0,0,0,0,0,"F55D1.1","F55D1.1","","",NA,NA,NA,NA,NA,NA,NA,NA
"170","WBGene00018881",0,0.222607481570327,0,0,0.0297404863009669,0.409261930542718,0.246008118513919,0,0.0822869484958995,0.0181172161419033,0,0,0.0350287640447392,0.0414088054085531,0,0,0.118524783650786,0.209160278998896,0,0,0,0,0,0.192187538137215,0,0.0716391187987209,0,0,0,0,0,0.175190609573098,0.0359045245553377,0,0.041814010528517,0,0,0,0.061245219427841,"F55E10.1","F55E10.1","Vpu protein","",NA,NA,NA,NA,NA,NA,NA,NA
"171","WBGene00018882",0,0,0,0,0.0148702431504835,0,0.215257103699679,0.200186042898968,0,0,0,0,0,0,0,0,0.118524783650786,0,0.127615992249115,0,0,0,0.0732767309667538,0,0,0,0,0,0,0,0,0.175190609573098,0,0,0,0,0,0,0,"F55E10.2","F55E10.2","SERPIN domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"172","WBGene00018910",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437896548166606,0.0922528118195779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F56A4.2","F56A4.2","C-type lectin domain-containing protein","C-type lectin-like, C-type lectin-like/link domain superfamily, C-type lectin fold","Cbr-clec-85 | WBGene00024435",40.8784,"CBN08960 | WBGene00147685",25.3378,"CRE24278 | WBGene00072469",17.9054,NA,NA
"173","WBGene00018912",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F56A4.4","F56A4.4","GST N-terminal domain-containing protein","Glutathione S-transferase, N-terminal, Thioredoxin-like superfamily, Glutathione transferase family","CBG01288 | WBGene00024548",66.1417,"CBN30082 | WBGene00192047",52.7559,"CRE08771 | WBGene00080998",61.4173,"CJA03641 | WBGene00122845",62.9921
"174","WBGene00018913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F56A4.5","F56A4.5","CHK domain-containing protein","Protein kinase-like domain superfamily, Uncharacterised  oxidoreductase Dhs-27, CHK kinase-like",NA,NA,"CBN07150 | WBGene00145875",53.11,"CRE05040 | WBGene00063754",53.3493,NA,NA
"175","WBGene00018915",0,0,0,0,0,0,0.0307510148142399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143278237597442,0,0,0,0,0,0,0,0,0,0,0,0,0,"str-267","F56A4.7","Seven TM Receptor","7TM GPCR, serpentine receptor class r (Str)","CBG11643 | WBGene00032736",33.2353,NA,NA,"CRE10749 | WBGene00076429",29.1176,NA,NA
"176","WBGene00018917",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"irld-35","F56A4.9","Recep_L_domain domain-containing protein","Receptor L-domain, Receptor L-domain superfamily","Cbr-irld-30 | WBGene00024408",32.419,"CBN30928 | WBGene00192893",19.202,"CRE16011 | WBGene00061149",36.1596,NA,NA
"177","WBGene00018920",0,0,0,0.0163484009024187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F56A4.12","F56A4.12","MFS domain-containing protein","Major facilitator superfamily, Major facilitator superfamily domain, MFS transporter superfamily","CBG01115 | WBGene00024393",84.9462,"CBN02580 | WBGene00141305",78.2796,"CRE16021 | WBGene00061139",86.6667,"CJA11085 | WBGene00130289",50.1075
"178","WBGene00018944",0,0,0,0,0,0,0.0615020296284798,0,0,0,0,0,0.0350287640447392,0,0,0,0.355574350952359,0,0,0,0,0.0735113690478028,0,0.12812502542481,0,0,0.106302686268882,0,0,0,0,0.262785914359647,0,0,0,0,0.126211838746202,0,0,"F56C3.7","F56C3.7","MHC class II antigen K","",NA,NA,NA,NA,NA,NA,NA,NA
